tradition,year,title,file,fk_grade,flesch_ease,word_count,type_token_ratio,avg_word_length,avg_sentence_length,hedge_rate,fp_plural_rate,fp_singular_rate,theol_juridical_rate,theol_pastoral_rate,theol_ecumenical_rate,theol_modern_world_rate,theol_scripture_rate,theol_tradition_rate,paraphrased,conservative_resurgence,document_type,pope,pre_vii,council_period,cosine_sim_to_prev
orthodox,2020,SYNODAL LETTERS AND ENCYCLICALS,2020_ecpatr_synodal_letters_and_encyclicals.txt,10.8,45.08,216,0.5556,5.218,15.43,0.00926,0.01852,0.0,0.0,0.0,0.00463,0.0,0.0,0.0,False,,,,,,0.8718
orthodox,2026,PATRIARCHAL ENCYCLICAL ON THE OCCASION OF HOLY PASCHA (2026),2026_ecpatr_patriarchal_encyclical_on_the_occasion_of_holy_pascha_2026.txt,17.73,32.05,1260,0.4071,4.873,36.0,0.00159,0.01587,0.00159,0.0,0.00397,0.00476,0.01032,0.00159,0.0,False,,,,,,0.2882
orthodox,2023,Patriarchal and Synodal Encyclical on the occasion of the celebration of the 1400th anniversary of the solemn chanting of the Akathist Hymn while standing for the deliverance of the Queen of Cities from the siege of the Avars and the Persians,2023_ecpatr_patriarchal_and_synodal_encyclical_on_the_occasion_of_the_ce.txt,19.41,25.32,1481,0.4099,5.109,38.97,0.0027,0.00945,0.0,0.0,0.0027,0.00338,0.00135,0.00203,0.00068,False,,,,,,0.1887
orthodox,2025,Patriarchal Encyclical for Christmas 2025,2025_ecpatr_patriarchal_encyclical_for_christmas_2025.txt,20.0,27.03,1227,0.4189,4.87,42.31,0.00081,0.02445,0.0,0.00081,0.00407,0.00815,0.00652,0.00407,0.00081,False,,,,,,0.3058
orthodox,2025,Patriarchal and Synodal Encyclical Issued on the Occasion of the 1700th Anniversary of the First Ecumenical Council in Nicaea,2025_ecpatr_patriarchal_and_synodal_encyclical_issued_on_the_occasion_of.txt,18.23,25.25,2051,0.352,5.077,34.18,0.00195,0.01316,0.00195,0.00439,0.00244,0.01073,0.00536,0.00244,0.00683,False,,,,,,0.3647
orthodox,2025,Patriarchal Encyclical for Holy Pascha 2025,2025_ecpatr_patriarchal_encyclical_for_holy_pascha_2025.txt,17.47,30.97,1270,0.3953,4.98,34.32,0.00157,0.0189,0.00079,0.00157,0.0063,0.0063,0.00394,0.00236,0.00157,False,,,,,,0.4692
orthodox,2019,PATRIARCHAL ENCYCLICAL FOR HOLY PASCHA (2019),2019_ecpatr_patriarchal_encyclical_for_holy_pascha_2019.txt,14.74,38.43,1212,0.3936,4.891,27.55,0.0033,0.0264,0.0,0.0,0.00495,0.0066,0.00908,0.00165,0.0,False,,,,,,0.4
orthodox,2020,Encyclicals,2020_ecpatr_encyclicals.txt,13.83,33.19,272,0.5551,5.43,20.92,0.00735,0.01471,0.0,0.0,0.00735,0.01103,0.00368,0.0,0.0,False,,,,,,0.8718
orthodox,2020,SYNODAL LETTERS AND ENCYCLICALS,2020_ecpatr_synodal_letters_and_encyclicals.txt,10.8,45.08,216,0.5556,5.218,15.43,0.00926,0.01852,0.0,0.0,0.0,0.00463,0.0,0.0,0.0,False,,,,,,0.8718
orthodox,2017,Patriarchal Encyclical For Holy Pascha 2017,2017_ecpatr_patriarchal_encyclical_for_holy_pascha_2017.txt,14.67,42.31,1060,0.4066,4.81,29.44,0.00283,0.02358,0.00377,0.0,0.00472,0.00472,0.01226,0.00094,0.0,False,,,,,,0.4778
orthodox,2016,Patriarchal Encyclical For Holy Pascha 2016,2016_ecpatr_patriarchal_encyclical_for_holy_pascha_2016.txt,14.31,42.13,1226,0.3728,4.881,27.86,0.00082,0.02284,0.0,0.00163,0.00408,0.00653,0.01223,0.00245,0.00163,False,,,,,,0.2387
orthodox,2015,Patriarchal Encyclical For Holy Pascha 2015,2015_ecpatr_patriarchal_encyclical_for_holy_pascha_2015.txt,15.21,40.59,889,0.4218,4.856,30.66,0.0045,0.02925,0.0,0.00112,0.00562,0.00562,0.01125,0.00112,0.0,False,,,,,,0.4265
orthodox,2011,Jamaica Encyclical for Orthodox (22.05.2011),2011_ecpatr_jamaica_encyclical_for_orthodox_22_05_2011.txt,13.35,42.62,1361,0.3857,4.99,24.3,0.00514,0.02719,0.0,0.0,0.00294,0.00735,0.01323,0.00367,0.00294,False,,,,,,0.2751
orthodox,2025,PATRIARCHAL AND SYNODAL ENCYCLICAL ON THE 1700th ANNIVERSARY SINCE THE EDICT OF MILAN,2025_ecpatr_patriarchal_and_synodal_encyclical_on_the_1700th_anniversary.txt,15.76,34.5,3917,0.3148,5.06,29.45,0.00357,0.01787,0.0,0.0023,0.00255,0.00587,0.00919,0.00026,0.00077,False,,,,,,0.2943
orthodox,2020,"Patriarchal and Synodal Encyclical on the Sunday of Orthodoxy (February 21, 2010)",2020_ecpatr_patriarchal_and_synodal_encyclical_on_the_sunday_of_orthodox.txt,17.02,27.75,1443,0.3839,5.283,30.7,0.00485,0.01525,0.00069,0.0,0.01455,0.02564,0.01178,0.0,0.00277,False,,,,,,0.183
orthodox,2005,Patriarchal Encyclical for the New Ecclesiastical Year 2005,2005_ecpatr_patriarchal_encyclical_for_the_new_ecclesiastical_year_2005.txt,15.55,33.32,1006,0.4404,5.066,27.94,0.00199,0.02584,0.0,0.0,0.00398,0.00596,0.00696,0.00099,0.0,False,,,,,,0.2699
orthodox,2014,Patriarchal Encyclical For Holy Pascha 2014,2014_ecpatr_patriarchal_encyclical_for_holy_pascha_2014.txt,12.62,46.65,1581,0.3763,4.829,23.6,0.0019,0.01961,0.0,0.00063,0.00316,0.00316,0.00886,0.00063,0.0,False,,,,,,0.4181
orthodox,1994,1994 Christmas Encyclical Message,1994_ecpatr_1994_christmas_encyclical_message.txt,13.85,38.48,792,0.476,5.107,24.0,0.00253,0.00884,0.0,0.00126,0.00505,0.00505,0.00631,0.00253,0.0,False,,,,,,0.0982
orthodox,2012,Patriarchal Encyclical For Holy Pascha 2012.,2012_ecpatr_patriarchal_encyclical_for_holy_pascha_2012.txt,10.81,51.07,978,0.3937,4.935,18.81,0.00818,0.02352,0.0,0.0,0.00511,0.00613,0.00409,0.0,0.0,False,,,,,,0.3455
orthodox,2013,Patriarchal Encyclical For Holy Pascha 2013,2013_ecpatr_patriarchal_encyclical_for_holy_pascha_2013.txt,10.59,51.66,1242,0.3897,4.932,18.26,0.00161,0.04106,0.0,0.00081,0.00322,0.00322,0.01288,0.00081,0.00081,False,,,,,,0.474
orthodox,2011,Patriarchal Encyclical Pascha 2011,2011_ecpatr_patriarchal_encyclical_pascha_2011.txt,16.03,31.85,929,0.4543,5.121,29.03,0.00646,0.02476,0.0,0.0,0.00431,0.00538,0.01076,0.0,0.0,False,,,,,,0.2881
sbc,1845,Resolutions,1845_resolutions.txt,146.61,-320.22,357,0.5042,5.756,357.0,0.0,0.0028,0.0,0.0028,0.0,0.0028,0.0028,0.0056,0.0,False,False,,,,,
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,0.016
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1846,"May 1, 1846",1846_may_1_1846.txt,28.58,1.92,251,0.506,5.04,62.75,0.00398,0.0,0.0,0.0,0.0,0.0,0.01594,0.01992,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,0.0398
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1849,"May 1, 1849",1849_may_1_1849.txt,25.9,4.68,107,0.5607,5.065,53.5,0.0,0.06542,0.0,0.0,0.0,0.0,0.0,0.01869,0.0,False,False,,,,,1.0
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.005
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1853,"May 1, 1853",1853_may_1_1853.txt,24.92,1.0,95,0.5263,5.621,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1855,"May 1, 1855",1855_may_1_1855.txt,22.1,15.36,221,0.4751,5.339,44.2,0.0,0.0181,0.0,0.0,0.0,0.00452,0.00452,0.0,0.0,False,False,,,,,0.1518
sbc,1855,"May 1, 1855",1855_may_1_1855.txt,22.1,15.36,221,0.4751,5.339,44.2,0.0,0.0181,0.0,0.0,0.0,0.00452,0.00452,0.0,0.0,False,False,,,,,1.0
sbc,1855,"May 1, 1855",1855_may_1_1855.txt,22.1,15.36,221,0.4751,5.339,44.2,0.0,0.0181,0.0,0.0,0.0,0.00452,0.00452,0.0,0.0,False,False,,,,,1.0
sbc,1855,"May 1, 1855",1855_may_1_1855.txt,22.1,15.36,221,0.4751,5.339,44.2,0.0,0.0181,0.0,0.0,0.0,0.00452,0.00452,0.0,0.0,False,False,,,,,1.0
sbc,1855,"May 1, 1855",1855_may_1_1855.txt,22.1,15.36,221,0.4751,5.339,44.2,0.0,0.0181,0.0,0.0,0.0,0.00452,0.00452,0.0,0.0,False,False,,,,,1.0
sbc,1857,"May 1, 1857",1857_may_1_1857.txt,17.96,27.43,103,0.5146,5.311,34.33,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.4056
sbc,1857,"May 1, 1857",1857_may_1_1857.txt,17.96,27.43,103,0.5146,5.311,34.33,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1857,"May 1, 1857",1857_may_1_1857.txt,17.96,27.43,103,0.5146,5.311,34.33,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.2295
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1859,"May 1, 1859",1859_may_1_1859.txt,43.23,-36.79,100,0.61,4.96,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1861,"May 1, 1861",1861_may_1_1861.txt,19.02,25.52,75,0.5867,5.187,37.5,0.01333,0.0,0.0,0.0,0.0,0.01333,0.0,0.0,0.0,False,False,,,,,0.2341
sbc,1861,"May 1, 1861",1861_may_1_1861.txt,19.02,25.52,75,0.5867,5.187,37.5,0.01333,0.0,0.0,0.0,0.0,0.01333,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1861,"May 1, 1861",1861_may_1_1861.txt,19.02,25.52,75,0.5867,5.187,37.5,0.01333,0.0,0.0,0.0,0.0,0.01333,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1863,"May 1, 1863",1863_may_1_1863.txt,25.21,14.03,56,0.6071,4.554,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.2746
sbc,1863,"May 1, 1863",1863_may_1_1863.txt,25.21,14.03,56,0.6071,4.554,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1863,"May 1, 1863",1863_may_1_1863.txt,25.21,14.03,56,0.6071,4.554,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1863,"May 1, 1863",1863_may_1_1863.txt,25.21,14.03,56,0.6071,4.554,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1863,"May 1, 1863",1863_may_1_1863.txt,25.21,14.03,56,0.6071,4.554,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1867,"May 1, 1867",1867_may_1_1867.txt,25.54,15.23,58,0.6034,4.603,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.8026
sbc,1867,"May 1, 1867",1867_may_1_1867.txt,25.54,15.23,58,0.6034,4.603,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1867,"May 1, 1867",1867_may_1_1867.txt,25.54,15.23,58,0.6034,4.603,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1868,"May 1, 1868",1868_may_1_1868.txt,15.47,34.51,311,0.5659,4.987,28.27,0.01286,0.02572,0.0,0.0,0.0,0.0,0.0,0.00322,0.0,False,False,,,,,0.0132
sbc,1868,"May 1, 1868",1868_may_1_1868.txt,15.47,34.51,311,0.5659,4.987,28.27,0.01286,0.02572,0.0,0.0,0.0,0.0,0.0,0.00322,0.0,False,False,,,,,1.0
sbc,1868,"May 1, 1868",1868_may_1_1868.txt,15.47,34.51,311,0.5659,4.987,28.27,0.01286,0.02572,0.0,0.0,0.0,0.0,0.0,0.00322,0.0,False,False,,,,,1.0
sbc,1868,"May 1, 1868",1868_may_1_1868.txt,15.47,34.51,311,0.5659,4.987,28.27,0.01286,0.02572,0.0,0.0,0.0,0.0,0.0,0.00322,0.0,False,False,,,,,1.0
sbc,1868,"May 1, 1868",1868_may_1_1868.txt,15.47,34.51,311,0.5659,4.987,28.27,0.01286,0.02572,0.0,0.0,0.0,0.0,0.0,0.00322,0.0,False,False,,,,,1.0
sbc,1869,"May 1, 1869",1869_may_1_1869.txt,16.37,31.16,60,0.7,5.05,30.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01667,0.0,False,False,,,,,0.1398
sbc,1869,"May 1, 1869",1869_may_1_1869.txt,16.37,31.16,60,0.7,5.05,30.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01667,0.0,False,False,,,,,1.0
sbc,1869,"May 1, 1869",1869_may_1_1869.txt,16.37,31.16,60,0.7,5.05,30.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01667,0.0,False,False,,,,,1.0
sbc,1869,"May 1, 1869",1869_may_1_1869.txt,16.37,31.16,60,0.7,5.05,30.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01667,0.0,False,False,,,,,1.0
sbc,1870,"May 1, 1870",1870_may_1_1870.txt,28.7,-2.09,61,0.623,5.262,61.0,0.01639,0.01639,0.0,0.0,0.0,0.01639,0.0,0.0,0.0,False,False,,,,,0.0
sbc,1870,"May 1, 1870",1870_may_1_1870.txt,28.7,-2.09,61,0.623,5.262,61.0,0.01639,0.01639,0.0,0.0,0.0,0.01639,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1870,"May 1, 1870",1870_may_1_1870.txt,28.7,-2.09,61,0.623,5.262,61.0,0.01639,0.01639,0.0,0.0,0.0,0.01639,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1870,"May 1, 1870",1870_may_1_1870.txt,28.7,-2.09,61,0.623,5.262,61.0,0.01639,0.01639,0.0,0.0,0.0,0.01639,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1871,"May 1, 1871",1871_may_1_1871.txt,17.17,28.95,64,0.6562,4.844,32.0,0.01562,0.01562,0.0,0.0,0.0,0.01562,0.0,0.0,0.0,False,False,,,,,0.4799
sbc,1871,"May 1, 1871",1871_may_1_1871.txt,17.17,28.95,64,0.6562,4.844,32.0,0.01562,0.01562,0.0,0.0,0.0,0.01562,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1872,"May 1, 1872",1872_may_1_1872.txt,14.61,43.03,148,0.5,4.527,29.6,0.00676,0.02027,0.0,0.0,0.0,0.00676,0.0,0.0,0.0,False,False,,,,,0.5482
sbc,1873,"May 1, 1873",1873_may_1_1873.txt,30.47,-0.52,69,0.6957,4.957,69.0,0.0,0.05797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0022
sbc,1874,"May 1, 1874",1874_may_1_1874.txt,19.01,20.19,207,0.5507,5.391,34.5,0.0,0.02899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0279
sbc,1874,"May 1, 1874",1874_may_1_1874.txt,19.01,20.19,207,0.5507,5.391,34.5,0.0,0.02899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1875,"May 1, 1875",1875_may_1_1875.txt,18.54,23.32,103,0.5922,5.282,34.33,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0821
sbc,1875,"May 1, 1875",1875_may_1_1875.txt,18.54,23.32,103,0.5922,5.282,34.33,0.0,0.00971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1876,"May 1, 1876",1876_may_1_1876.txt,18.77,24.6,72,0.625,5.389,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.2922
sbc,1877,"May 1, 1877",1877_may_1_1877.txt,25.75,13.77,58,0.6552,4.81,58.0,0.0,0.01724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0119
sbc,1878,"May 1, 1878",1878_may_1_1878.txt,31.93,-2.03,74,0.5676,4.905,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0078
sbc,1878,"May 1, 1878",1878_may_1_1878.txt,31.93,-2.03,74,0.5676,4.905,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1878,"May 1, 1878",1878_may_1_1878.txt,31.93,-2.03,74,0.5676,4.905,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1879,"May 1, 1879",1879_may_1_1879.txt,12.99,45.57,98,0.5408,4.755,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.3574
sbc,1880,"May 1, 1880",1880_may_1_1880.txt,18.12,29.3,108,0.5278,4.981,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.4018
sbc,1880,"May 1, 1880",1880_may_1_1880.txt,18.12,29.3,108,0.5278,4.981,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1881,"May 1, 1881",1881_may_1_1881.txt,12.89,44.02,209,0.5263,5.014,23.22,0.0,0.02871,0.0,0.0,0.0,0.00478,0.0,0.0,0.0,False,False,,,,,0.2634
sbc,1882,"May 1, 1882",1882_may_1_1882.txt,8.04,57.24,334,0.4401,4.566,11.13,0.00599,0.00599,0.0,0.0,0.0,0.0,0.01796,0.02096,0.0,False,False,,,,,0.0331
sbc,1882,"May 1, 1882",1882_may_1_1882.txt,8.04,57.24,334,0.4401,4.566,11.13,0.00599,0.00599,0.0,0.0,0.0,0.0,0.01796,0.02096,0.0,False,False,,,,,1.0
sbc,1883,"May 1, 1883",1883_may_1_1883.txt,29.55,-1.01,130,0.5923,5.138,65.0,0.0,0.03077,0.0,0.0,0.00769,0.0,0.0,0.0,0.0,False,False,,,,,0.0074
sbc,1884,"May 1, 1884",1884_may_1_1884.txt,27.51,5.59,121,0.5868,5.025,60.5,0.00826,0.01653,0.0,0.0,0.0,0.0,0.0,0.02479,0.0,False,False,,,,,0.0077
sbc,1884,"May 1, 1884",1884_may_1_1884.txt,27.51,5.59,121,0.5868,5.025,60.5,0.00826,0.01653,0.0,0.0,0.0,0.0,0.0,0.02479,0.0,False,False,,,,,1.0
sbc,1884,"May 1, 1884",1884_may_1_1884.txt,27.51,5.59,121,0.5868,5.025,60.5,0.00826,0.01653,0.0,0.0,0.0,0.0,0.0,0.02479,0.0,False,False,,,,,1.0
sbc,1884,"May 1, 1884",1884_may_1_1884.txt,27.51,5.59,121,0.5868,5.025,60.5,0.00826,0.01653,0.0,0.0,0.0,0.0,0.0,0.02479,0.0,False,False,,,,,1.0
sbc,1886,"May 1, 1886",1886_may_1_1886.txt,18.68,30.59,117,0.5556,4.957,39.0,0.0,0.00855,0.0,0.0,0.0,0.00855,0.0,0.0,0.0,False,False,,,,,0.1428
sbc,1886,"May 1, 1886",1886_may_1_1886.txt,18.68,30.59,117,0.5556,4.957,39.0,0.0,0.00855,0.0,0.0,0.0,0.00855,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1886,"May 1, 1886",1886_may_1_1886.txt,18.68,30.59,117,0.5556,4.957,39.0,0.0,0.00855,0.0,0.0,0.0,0.00855,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1886,"May 1, 1886",1886_may_1_1886.txt,18.68,30.59,117,0.5556,4.957,39.0,0.0,0.00855,0.0,0.0,0.0,0.00855,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1886,"May 1, 1886",1886_may_1_1886.txt,18.68,30.59,117,0.5556,4.957,39.0,0.0,0.00855,0.0,0.0,0.0,0.00855,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1887,"May 1, 1887",1887_may_1_1887.txt,42.03,-33.49,291,0.5258,4.976,97.0,0.0,0.0378,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,False,False,,,,,0.0011
sbc,1887,"May 1, 1887",1887_may_1_1887.txt,42.03,-33.49,291,0.5258,4.976,97.0,0.0,0.0378,0.0,0.0,0.0,0.0,0.00344,0.0,0.0,False,False,,,,,1.0
sbc,1888,"May 1, 1888",1888_may_1_1888.txt,20.64,20.99,83,0.6145,5.012,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0062
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0032
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1891,"May 1, 1891",1891_may_1_1891.txt,42.55,-23.01,105,0.6762,4.571,105.0,0.0,0.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1892,"May 1, 1892",1892_may_1_1892.txt,35.23,-15.01,80,0.5375,4.888,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.0293
sbc,1892,"May 1, 1892",1892_may_1_1892.txt,35.23,-15.01,80,0.5375,4.888,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,1.0
sbc,1893,"May 1, 1893",1893_may_1_1893.txt,25.06,16.89,57,0.5965,4.649,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,,,0.7341
